Query_ID,Latency_ms
1501,1.8409
1502,1.7812
1503,1.845
1504,1.8403
1505,2.0589
1506,2.1162
1507,1.8621
1508,1.9682
1509,1.8684
1510,1.8434
1511,1.6674
1512,1.7801
1513,1.835
1514,1.7723
1515,1.7302
1516,1.8623
1517,1.7692
1518,1.7513
1519,1.9096
1520,2.0916
1521,2.2333
1522,2.0962
1523,1.7976
1524,1.9259
1525,1.9958
1526,2.0525
1527,1.7782
1528,2.0229
1529,2.1137
1530,2.0995
1531,2.0528
1532,1.7695
1533,2.058
1534,1.8847
1535,1.8684
1536,1.9513
1537,2.1759
1538,2.0406
1539,1.8785
1540,1.8836
1541,1.8731
1542,1.8156
1543,1.8165
1544,1.8362
1545,1.9012
1546,1.8663
1547,2.047
1548,1.9862
1549,2.0301
1550,1.9859
1551,2.003
1552,2.0671
1553,2.1548
1554,1.7292
1555,1.8189
1556,1.9014
1557,1.8329
1558,1.9195
1559,1.9832
1560,1.9904
1561,1.994
1562,1.9011
1563,1.971
1564,2.0081
1565,2.0855
1566,1.848
1567,2.0443
1568,1.9832
1569,2.1208
1570,1.8391
1571,1.9483
1572,1.8973
1573,1.9937
1574,1.9112
1575,1.811
1576,1.8853
1577,1.7886
1578,1.8122
1579,1.8193
1580,1.9007
1581,2.0556
1582,1.9115
1583,1.8145
1584,1.957
1585,2.2914
1586,2.1672
1587,1.9468
1588,1.9975
1589,1.9686
1590,1.9977
1591,1.951
1592,1.9067
1593,1.7347
1594,1.9417
1595,1.8512
1596,2.0279
1597,1.8668
1598,1.8618
1599,1.8738
1600,1.7196
1601,43.9994
1602,2.1273
1603,2.1815
1604,2.0598
1605,2.1748
1606,2.0148
1607,1.9229
1608,1.9542
1609,2.037
1610,1.9362
1611,1.8175
1612,2.0071
1613,2.0737
1614,2.1012
1615,1.7616
1616,2.0137
1617,1.9984
1618,2.0048
1619,2.0888
1620,1.945
1621,1.9749
1622,2.0011
1623,2.0724
1624,2.3567
1625,1.9107
1626,1.9215
1627,1.9152
1628,1.8901
1629,1.962
1630,2.0415
1631,2.0
1632,1.9797
1633,2.1377
1634,1.9112
1635,1.9508
1636,1.9896
1637,1.9606
1638,1.7786
1639,2.2773
1640,1.8093
1641,1.9992
1642,1.9032
1643,2.0398
1644,1.7387
1645,1.7632
1646,1.8293
1647,1.8791
1648,1.9088
1649,1.8722
1650,2.0568
1651,1.9138
1652,2.0625
1653,1.8936
1654,1.8775
1655,2.1266
1656,1.7289
1657,1.5984
1658,1.9153
1659,1.8973
1660,1.9394
1661,1.9049
1662,2.0579
1663,1.9863
1664,2.0185
1665,2.0005
1666,1.932
1667,2.0338
1668,1.9932
1669,1.9292
1670,2.1916
1671,1.8683
1672,1.9568
1673,2.001
1674,1.9401
1675,2.0164
1676,1.9372
1677,1.9531
1678,1.854
1679,1.9646
1680,1.819
1681,1.832
1682,1.757
1683,1.9405
1684,1.9623
1685,1.9905
1686,2.183
1687,1.804
1688,1.8449
1689,1.9186
1690,1.8689
1691,1.8606
1692,1.9525
1693,1.8524
1694,1.9846
1695,1.9189
1696,1.9396
1697,1.8797
1698,1.9376
1699,1.9984
1700,1.8696
1701,2.1442
1702,2.0083
1703,1.9984
1704,2.0422
1705,1.8788
1706,1.9338
1707,1.886
1708,1.7101
1709,1.8265
1710,1.93
1711,1.9582
1712,1.9495
1713,1.7376
1714,1.8275
1715,1.8644
1716,1.9625
1717,2.0811
1718,1.8714
1719,2.0302
1720,1.9165
1721,1.9368
1722,1.9214
1723,1.9899
1724,1.9163
1725,1.9081
1726,2.1012
1727,1.9125
1728,1.8662
1729,2.1151
1730,2.0015
1731,2.1639
1732,2.139
1733,1.8696
1734,1.8454
1735,1.8686
1736,1.7159
1737,1.6627
1738,1.876
1739,1.8289
1740,1.8671
1741,1.8995
1742,1.9297
1743,1.8429
1744,1.8208
1745,1.7938
1746,1.8442
1747,2.0869
1748,2.1863
1749,1.9014
1750,1.8728
1751,1.9014
1752,1.8297
1753,1.8201
1754,1.9726
1755,1.855
1756,1.8632
1757,1.7054
1758,1.8747
1759,2.0133
1760,1.8245
1761,2.0771
1762,2.0075
1763,2.1172
1764,1.786
1765,2.0622
1766,2.0382
1767,1.991
1768,1.9972
1769,1.886
1770,1.8998
1771,1.8585
1772,1.7871
1773,1.812
1774,1.8977
1775,1.9509
1776,1.8885
1777,1.8918
1778,2.0007
1779,2.113
1780,1.9138
1781,2.068
1782,1.9791
