Query_ID,Latency_ms
1,1.8731
2,1.891
3,1.7517
4,1.7149
5,1.8633
6,1.9742
7,1.8633
8,1.7415
9,1.8326
10,1.8126
11,1.9391
12,1.8355
13,1.745
14,1.8241
15,1.8859
16,1.9474
17,1.8991
18,1.9154
19,1.9604
20,1.9725
21,1.7823
22,1.7997
23,1.7106
24,1.7936
25,1.9347
26,1.8977
27,1.8959
28,1.8408
29,1.7775
30,1.5991
31,1.8183
32,2.0551
33,1.8313
34,1.7602
35,1.7973
36,1.8295
37,1.8849
38,1.8708
39,1.7418
40,1.698
41,1.8508
42,1.7548
43,1.878
44,1.7962
45,1.7508
46,1.7485
47,1.8308
48,2.0248
49,1.6942
50,1.7431
51,1.7679
52,1.7629
53,1.9808
54,1.9283
55,1.6873
56,1.6075
57,1.8099
58,1.9235
59,1.8889
60,1.6173
61,1.7456
62,1.7322
63,1.6389
64,1.9936
65,1.6804
66,1.7844
67,1.6411
68,1.7428
69,1.7394
70,1.8118
71,1.5778
72,1.7291
73,1.8063
74,1.8212
75,1.839
76,1.7659
77,1.8731
78,1.772
79,1.8396
80,1.7899
81,1.7625
82,1.8232
83,1.8103
84,1.8467
85,1.9941
86,1.8614
87,1.8065
88,1.6812
89,1.7419
90,1.7754
91,1.7601
92,1.9131
93,1.8172
94,1.7674
95,1.7858
96,2.1502
97,1.9837
98,1.9672
99,1.6697
100,1.7223
101,1.6722
102,1.7758
103,1.9901
104,1.8366
105,1.7106
106,1.8945
107,1.6964
108,1.7027
109,1.5957
110,1.6872
111,1.6511
112,2.0343
113,1.627
114,1.7375
115,1.6398
116,1.7889
117,1.6282
118,1.8841
119,1.8485
120,1.6784
121,1.7926
122,1.761
123,1.8235
124,1.7753
125,1.717
126,1.6918
127,1.7912
128,1.9997
129,1.7826
130,1.6581
131,1.7597
132,1.7395
133,2.0079
134,2.1133
135,1.824
136,1.8881
137,1.8351
138,1.9826
139,1.8348
140,1.9003
141,1.8966
142,1.7455
143,1.9218
144,1.9577
145,1.8395
146,1.6881
147,1.798
148,1.8245
149,1.8164
150,1.8039
151,1.8301
152,1.6253
153,1.7507
154,1.7435
155,1.75
156,1.8165
157,1.8863
158,1.9328
159,1.9082
160,2.1053
161,1.8624
162,1.7871
163,1.8884
164,1.8401
165,1.7555
166,1.7838
167,1.9302
168,1.8479
169,1.8017
170,1.7337
171,1.7712
172,1.7993
173,1.8912
174,1.7265
175,1.7978
176,2.0737
177,1.7639
178,1.8552
179,1.9582
180,1.8968
181,1.79
182,1.8108
183,1.829
184,1.7528
185,1.7339
186,1.5879
187,1.6723
188,1.7958
189,1.71
190,1.7931
191,1.85
192,2.1292
193,1.8756
194,1.7777
195,1.9136
196,1.8876
197,1.9435
198,1.8486
199,1.6965
200,1.8322
201,1.8023
202,1.9501
203,1.8339
204,1.6734
205,1.7857
206,1.8065
207,1.7318
208,2.0169
209,1.7002
210,1.6513
211,1.9334
212,1.803
213,1.6748
214,1.8012
215,1.7748
216,1.749
217,1.825
218,1.8197
219,1.9038
220,1.7254
221,1.8387
222,1.9189
223,1.9145
224,2.0788
225,1.8972
226,1.8595
227,1.7765
228,1.7895
229,1.769
230,1.7798
231,1.6202
232,1.8195
233,1.6713
234,1.8669
235,1.7656
236,1.692
237,1.7136
238,1.7854
239,1.8145
240,2.2507
241,1.9535
242,1.9989
243,1.9941
244,1.9063
245,1.88
246,1.8599
247,1.831
248,1.8061
249,1.8668
250,1.7686
251,1.9021
252,1.8289
253,1.8144
254,1.7531
255,1.9576
256,2.0572
257,1.9523
258,1.8691
259,1.8977
260,1.7342
261,1.7537
262,1.7778
263,1.9092
264,1.8341
265,1.7166
266,1.5709
267,1.7979
268,1.7636
269,1.8773
270,1.7932
271,1.8574
272,1.9699
273,1.8481
274,1.8598
275,2.0274
276,1.8389
277,1.7494
278,1.8341
279,1.7841
280,1.8164
281,1.8229
282,1.8176
283,1.8499
284,1.781
285,1.8065
286,1.8812
287,1.7253
288,2.1131
289,1.7061
290,1.9955
291,1.9297
292,2.0084
293,2.0124
294,1.9032
295,1.8981
296,1.9818
297,1.8419
298,1.8957
299,2.0478
300,1.9698
301,1.8998
302,1.7423
303,1.7637
304,2.0545
305,1.8008
306,1.8549
307,1.7884
308,1.9673
309,1.9094
310,1.7701
311,1.8513
312,1.9009
313,1.8877
314,1.85
315,1.7841
316,1.9095
317,1.7593
318,1.8703
319,1.853
320,2.0972
321,1.8318
322,1.9161
323,1.8613
324,1.9139
325,1.764
326,1.8809
327,1.8444
328,1.8348
329,1.9592
330,1.9913
331,1.825
332,1.9405
333,2.0158
334,1.9745
335,1.971
336,2.0463
337,1.9244
338,1.8861
339,1.8469
340,1.7618
341,1.8138
342,1.877
343,1.7961
344,1.8995
345,1.7535
346,1.8563
347,1.7141
348,1.7589
349,2.0346
350,2.0403
351,2.0734
352,2.1368
353,1.9361
354,1.9379
355,1.9634
356,1.935
357,2.0336
358,2.0706
359,1.8804
360,1.9247
361,1.75
362,1.9029
363,1.8868
364,1.8811
365,1.9614
366,1.8801
367,1.7986
368,2.0123
369,1.8537
370,1.9003
371,1.8641
372,1.8147
373,1.787
374,1.8388
375,1.8539
376,1.9738
377,1.8537
378,1.7627
379,1.7897
380,1.7845
381,1.8003
382,1.943
383,1.961
384,2.1431
385,1.8797
386,1.87
387,1.7929
388,1.8837
389,1.799
390,1.7615
391,1.9758
392,1.9967
393,1.9809
394,1.8406
395,1.8383
396,1.761
397,1.8036
398,1.8957
399,1.8344
400,1.9921
401,1.9371
402,1.8132
403,1.8951
404,1.8672
405,1.7323
406,1.8987
407,1.9315
408,1.9262
409,1.8784
410,1.839
411,1.7746
412,1.7904
413,1.8319
414,1.8628
415,1.9081
416,2.065
417,1.8665
418,1.8816
419,1.9067
420,1.8183
421,1.8282
422,1.7953
423,1.908
424,1.9424
425,1.9545
426,1.8197
427,1.8095
428,1.8186
429,1.8066
430,1.896
431,1.959
432,2.0482
433,1.8693
434,1.9891
435,1.9092
436,1.8509
437,1.8056
438,1.7242
439,1.8153
440,1.9374
441,1.917
442,1.839
443,1.7727
444,1.7433
445,1.8287
446,1.8875
447,1.9507
448,2.0459
449,1.8234
450,1.7375
451,1.7403
452,1.8307
453,1.903
454,1.9826
455,2.0782
456,1.9018
457,1.8158
458,1.8105
459,1.7926
460,1.8006
461,1.8699
462,1.8679
463,1.7094
464,1.923
465,1.7164
466,1.7634
467,1.9291
468,1.9628
469,1.8531
470,1.7557
471,1.75
472,1.7381
473,1.8627
474,1.873
475,1.7931
476,1.7949
477,1.7024
478,1.6942
479,1.6076
480,2.0436
481,1.7352
482,1.7503
483,1.829
484,1.7676
485,1.7188
486,1.5889
487,1.8185
488,1.6663
489,1.8187
490,1.8211
491,1.8057
492,1.7504
493,1.7734
494,1.5884
495,1.7046
496,1.9977
497,1.6491
498,1.8559
499,1.5746
500,1.7176
501,1.7329
502,1.8043
503,1.856
504,1.766
505,1.7418
506,1.7689
507,1.8352
508,1.8398
509,1.8547
510,1.7784
511,1.6654
512,1.9942
513,1.9245
514,1.9306
515,1.6347
516,1.8568
517,1.8029
518,1.61
519,1.6912
520,1.813
521,1.7039
522,1.7191
523,1.6894
524,1.7346
525,1.5682
526,1.7387
527,1.8227
528,1.8924
529,1.8056
530,1.84
531,1.7921
532,1.7724
533,1.5298
534,1.8532
535,1.8872
536,1.7694
537,1.7762
538,1.8033
539,1.7721
540,2.0024
541,1.9195
542,1.7841
543,1.8565
544,2.0022
545,1.7189
546,1.7745
547,2.0161
548,1.9738
549,2.0455
550,1.9775
551,1.9004
552,2.1418
553,2.0253
554,2.0511
555,1.8151
556,1.8102
557,1.7456
558,1.6767
559,1.8127
560,2.0174
561,1.8548
562,1.7171
563,1.8761
564,1.8602
565,1.7361
566,1.8645
567,1.8693
568,1.7447
569,1.8881
570,1.8696
571,1.878
572,1.8804
573,1.9454
574,1.9163
575,2.0884
576,2.1764
577,1.9185
578,1.9657
579,1.8765
580,1.8464
581,2.0666
582,1.993
583,1.954
584,1.985
585,2.0827
586,2.0376
587,2.1192
588,2.0367
589,1.8644
590,1.7616
591,1.7705
592,2.0051
593,1.7667
594,1.7618
595,1.8396
596,1.9754
597,2.0081
598,1.8969
599,1.9635
600,2.0096
601,1.8943
602,1.9944
603,1.9207
604,1.8592
605,2.0272
606,1.9319
607,1.9699
608,2.0789
609,1.8838
610,1.8991
611,1.876
612,1.8895
613,1.9526
614,2.0551
615,1.9786
616,2.0284
617,1.9782
618,2.0483
619,1.8457
620,1.9585
621,2.0872
622,1.9301
623,1.8311
624,1.9952
625,1.6629
626,1.6315
627,1.725
628,1.6863
629,1.5347
630,1.5413
631,1.7137
632,1.5491
633,1.7439
634,1.6745
635,1.6544
636,1.6764
637,1.5962
638,1.7474
639,1.8098
640,1.7377
641,1.7127
642,1.7095
643,1.6276
644,1.6928
645,1.7588
646,1.9177
647,1.8247
648,1.834
649,1.8592
650,1.7305
651,1.7588
652,1.8714
653,1.6944
654,1.7348
655,1.6868
656,2.104
657,1.8937
658,1.9953
659,1.7044
660,1.8184
661,1.6247
662,1.9132
663,1.8278
664,1.8
665,1.9165
666,1.9126
667,1.9014
668,1.6934
669,1.7766
670,1.9875
671,1.897
672,1.8944
673,1.6911
674,1.7101
675,1.7574
676,1.8024
677,1.8402
678,1.7669
679,1.6481
680,1.9181
681,1.8035
682,1.7579
683,1.6714
684,1.7072
685,1.6408
686,1.7608
687,1.5508
688,1.8286
689,1.8422
690,1.6192
691,1.7808
692,1.6953
693,1.8209
694,1.939
695,1.7666
696,1.6992
697,1.9308
698,1.7517
699,1.6033
700,1.672
701,1.6225
702,1.8123
703,1.818
704,2.0767
705,1.7523
706,1.7991
707,1.7103
708,1.7172
709,1.8395
710,1.7358
711,1.7862
712,1.8323
713,1.813
714,1.7827
715,1.8233
716,1.8218
717,1.7876
718,1.7599
719,1.7817
720,2.0071
721,1.8786
722,1.7086
723,1.8904
724,1.776
725,1.7794
726,1.8447
727,1.7691
728,1.7572
729,1.8086
730,1.8266
731,1.9018
732,1.9169
733,1.6173
734,1.6226
735,1.8853
736,2.0518
737,1.7871
738,1.8097
739,1.81
740,1.7703
741,1.7924
742,1.8795
743,1.7912
744,1.8089
745,1.8497
746,1.7389
747,1.7632
748,1.7911
749,1.7703
750,1.6673
751,1.9526
752,2.027
753,1.8293
754,1.9094
755,1.8796
756,1.7312
757,1.8336
758,1.8682
759,1.9554
760,1.8877
761,2.0482
762,1.9898
763,1.9645
764,2.0322
765,1.7893
766,1.7535
767,1.7412
768,2.1154
769,1.7145
770,1.9143
771,1.9979
772,1.9753
773,1.9932
774,2.0308
775,1.7857
776,1.9624
777,1.794
778,1.8274
779,1.9595
780,1.7152
781,1.8648
782,1.7948
783,1.9603
784,2.1118
785,1.9805
786,1.7371
787,1.9074
788,1.9213
789,1.7829
790,1.891
791,1.859
792,2.0626
793,1.9478
794,2.1045
795,1.9241
796,2.0402
797,1.8793
798,1.7788
799,1.6778
800,2.0273
801,1.7132
802,1.7227
803,1.7795
804,1.7666
805,1.7285
806,1.7534
807,1.6248
808,1.6658
809,1.7615
810,1.7171
811,1.744
812,1.6699
813,1.7404
814,1.7967
815,1.7166
816,1.9806
817,1.7476
818,1.6813
819,1.6643
820,1.7821
821,1.6777
822,1.8207
823,1.726
824,1.7749
825,1.7641
826,1.7299
827,1.8258
828,1.8205
829,1.7668
830,1.8198
831,1.9688
832,1.9862
833,1.8177
834,1.7308
835,1.8176
836,1.7757
837,1.8163
838,1.9794
839,1.9448
840,1.893
841,1.6947
842,1.7993
843,1.8051
844,1.8044
845,1.919
846,1.7901
847,1.7632
848,1.9504
849,1.7356
850,1.768
851,1.7855
852,1.7288
853,1.7976
854,1.7931
855,1.954
856,1.8311
857,1.7201
858,1.7105
859,1.8376
860,1.7824
861,1.8418
862,1.7843
863,1.8459
864,1.9755
865,1.831
866,1.9048
867,1.9177
868,1.7538
869,1.8238
870,1.7774
871,1.9236
872,1.8379
873,1.8981
874,1.8179
875,1.724
876,1.7291
877,1.7672
878,1.9318
879,1.9038
880,1.9698
881,1.8431
882,1.7728
883,1.6736
884,1.8388
885,2.0872
886,1.8419
887,1.8872
888,1.8523
889,1.9012
890,1.7927
891,1.8234
892,1.7964
893,1.9679
894,1.957
895,1.8226
896,2.09
897,1.7267
898,1.8341
899,1.8205
900,1.8853
901,1.8849
902,1.9481
903,1.9395
904,1.7889
905,1.7719
906,1.8257
907,1.879
908,1.7953
909,1.9796
910,1.8735
911,1.7855
912,2.0376
913,1.8572
914,1.7532
915,1.9359
916,1.824
917,1.8733
918,1.7048
919,1.8126
