Query_ID,Latency_ms
1,4.6832
2,4.8072
3,4.3777
4,2.7251
5,4.5105
6,4.7299
7,4.6301
8,3.0557
9,4.8018
10,3.4689
11,4.833
12,4.3044
13,4.1492
14,4.1522
15,4.9029
16,4.6022
17,4.277
18,4.6467
19,4.9767
20,3.8897
21,3.6279
22,4.2928
23,3.9041
24,4.4471
25,4.0339
26,4.2973
27,4.0307
28,3.8192
29,4.0337
30,3.0501
31,3.9006
32,4.701
33,3.6215
34,3.8146
35,3.9561
36,4.8879
37,4.6336
38,3.9031
39,4.1815
40,4.1181
41,4.4037
42,3.5792
43,4.4053
44,4.5385
45,3.8059
46,3.6598
47,3.8847
48,4.7419
49,3.8644
50,3.6814
51,3.8761
52,3.8821
53,4.4154
54,3.6424
55,2.658
56,2.795
57,4.4357
58,4.7366
59,4.2622
60,2.2586
61,4.6644
62,3.7892
63,2.4667
64,4.0076
65,2.7907
66,3.8015
67,2.8488
68,3.4325
69,3.7425
70,4.8296
71,2.7004
72,2.9742
73,5.2014
74,4.2208
75,4.2559
76,4.3546
77,4.1434
78,4.6181
79,4.4505
80,3.3119
81,3.9795
82,4.7787
83,4.9592
84,3.7512
85,4.4909
86,2.6132
87,3.1038
88,2.0559
89,2.5859
90,3.7924
91,2.5275
92,3.466
93,4.5376
94,4.2015
95,2.7571
96,4.2252
97,4.7688
98,3.8506
99,2.8192
100,3.8063
101,4.2642
102,3.3439
103,4.8631
104,3.7774
105,3.7931
106,4.2068
107,3.0082
108,2.8337
109,2.0408
110,3.8397
111,3.7271
112,4.546
113,2.3587
114,4.5076
115,3.1407
116,4.9898
117,2.0767
118,4.9146
119,4.6429
120,1.6905
121,4.1797
122,4.1441
123,4.2534
124,3.6841
125,3.882
126,4.2646
127,5.005
128,4.5288
129,4.2703
130,3.6198
131,5.084
132,3.9924
133,4.9595
134,4.8646
135,3.3416
136,4.7609
137,4.5499
138,4.7508
139,4.0984
140,4.5706
141,4.9819
142,2.9105
143,5.0009
144,3.4782
145,3.943
146,3.9682
147,4.6903
148,4.4458
149,4.1738
150,4.1854
151,4.9564
152,2.2931
153,3.7593
154,4.1043
155,4.777
156,4.8658
157,4.6684
158,5.3752
159,5.1376
160,4.7973
161,4.8009
162,4.6275
163,5.0135
164,4.4865
165,3.8125
166,3.4446
167,4.7183
168,4.3688
169,3.9919
170,4.4061
171,4.0884
172,4.6186
173,4.6687
174,4.9055
175,3.6555
176,4.2635
177,3.647
178,4.5999
179,4.7464
180,4.7704
181,4.4027
182,4.7606
183,4.3738
184,4.8801
185,4.1958
186,2.4313
187,3.8468
188,4.4646
189,4.3405
190,3.8655
191,3.3316
192,4.3286
193,5.6443
194,4.3146
195,4.7814
196,4.5769
197,4.9432
198,4.8103
199,2.7914
200,5.0816
201,4.1791
202,4.299
203,4.9373
204,4.0169
205,4.2487
206,4.2543
207,3.7831
208,4.252
209,3.1732
210,3.7788
211,6.0438
212,3.7474
213,3.2271
214,4.9519
215,5.3623
216,3.9587
217,5.1076
218,4.9419
219,5.2223
220,4.6684
221,4.5588
222,4.9023
223,5.1225
224,5.0193
225,4.4481
226,4.9861
227,5.0501
228,4.9154
229,4.8158
230,4.4133
231,3.901
232,3.995
233,3.261
234,4.6878
235,4.5388
236,3.8178
237,3.8664
238,4.1925
239,4.9088
240,4.6544
241,4.0457
